10000000019,9322349340,1921958667,116108
1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001129,557725458670982857152701997737148120074179858676347352439240212947335296245269350037271231339174404597658820084347360800831005087442219572475919810042848884392240616122455825965402365924445205637652891620237735,895936157069497478012969828777049670214767805330637988492130790733285320535472863000401234485506654546454784897774754197969294565733655057505481214814004515398195979802948975862036034983282549805209518398157914,5203093073981852709587576242855715876079437472094624099342035538570950407004773976672512290723118961283679,6095979198458864115657101500654295273083970773020165332263912745341081179584651900846763624645866775595,4643574400169070088062097708216184689442731165151169481759449284636259727879323824130267064775719725269,8888911269763810304813009748794112193722575700035107,133738894229803375450135094445249110293620632851,350913790142154716182963401103259823262540823894,24469337255187634107467641,247642374853433274467896,101528819013334583333768,806854553927
10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000427,3416499526622594587844071745456294587059411345982376947749872864862655405811356873224053390219028684688596817941844110868576141553673252281779845164509868398443470209474597699493403659230492827759837127387430239682944613,6006276544225210184196797915046225210185454988532059252746609191615352973711100219211316870170917525537964739128977481837395200167797768802350323065997495283235734578472382581558742939648886712147439162550237040606073401,448156923597863105134275783348497405831387676041145813066098401607950967625555918808492226059148484396393696781,356860565316986131326573141638700097057790884140550598368460484063045388342863104951589903313814876901373119,235475315602681182045794330549744758582751870575143848154563800260190045639608398331897228220162384075380062,876702734371026964729322501543915199510691082597897448,3219039467928348897979246467039628467704633714184144,630381185981968096813155230284520721691869529589426,191859686929844477754508340,823422514456264920720077,1019737062093534972518613,15708753327017,59878403381,173798812063,522901
100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000753,43534437444430401745762142556742195476342815888370757926592028562161261768750186054034438134682641844950329005827142216885421691640835607968023967274172939071749520009285853766046714573887761888395141794229959513556148127874160012,81554256547629276798998368178777172366730706993272025122115006538898971860179960890190450149340259212696987350330861391298192225969128417791852080885822175650024104585025668242413073470722877110621501038274860142774009007614606792,118712604394077963669475587423715104933068211984512802060778101004665250180340380644737728129406699908094997253848889,1015077950073060581199232549105888650054334797653505452586900205603597256675012880648047524989960752346056159097728,1972479326927197014447694432815254992003925708477010147346663478720079805944593459537912298701864798727353443234179,1722326225606603131591653201802152706111485816557968050612,107319031146864760555245507365800410401651699810109253953,113804162611347207770128774219414139328181708083533877111,53620144903000427810421300067,155115280914589317306361,277788472012644935344922,961294610059
1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001723,247199519734287037580699410593482862389065571020433543672856683348557310444195774882596257853216355009480978672757062094817818026590735250916642101045466643319992673675921436399623686647701292405460826439925770399542902626711344475366232771,91661449377475582923215674898448627642518552812614104741899281075250543813753328355137431973172920517747428497682623256429826597808482621552880118214532717812845664087352265712025257721671982997749428873798729176008813688034534193067004357,1293211631606115275553576292879235420776378897751411190169604986425977631145229571833932955952604082440866072316495644278,92983113241736143878165912696021374472095389509412219767922117511592279865593952749194091601445094444347878205112512,545032289092865101387095047622158097548838895936093210584332361833874253536360527549175642499219638862367978733701028,8397744229309202175153202875871358166943004370193963257519941,121034850878479620279125503869396653477693425048606842637,1177137713683157137164147142831714621360837717323235552347,58474138145734262335784395546,5858530310572491129861055,9110075576390471961227929,3653788454685
10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001227,764108411818591194239347478667614957208657076071114432780799562306464417479279693115610800513659179074765578242641524952460107366309498010219681526642452494131434553210952959946499064293133747048206492245033901152722240152794146460011042275118316661,5323923733260129678984812030370004768260408739247509264483842835566789801895176919274836140416600769368133640497726183386224540821517932028410257774304945828629445924340606176374252570955100228855646160746763614510329559654147982558073211005651739062,3655583705660199546987389702234013584385164219554670511305037655652745576211308667449643054759038788891886189779553766213022161,302200473315363025950234247648889778843501537901877161493101919002698093202124328232000810217483455220470565917947163036992,365906477674207794615553687091261779191407615256356318306004154933492578596833606345849715615124553777951653293314912813751,35218714844935377547331917110629706877576736073581020639545617,30958504923551634839440625830912854173606985286324265577,11992179643154468745672636022257003101887535447194536890,6469994372373663519733166287,972513099789150258744,1277770000219554807927,51275613077
100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000049,83468605194508026993092816470412226520305400744910723492269887217297369632252117052050195470133238776724221262391180683867108633708280518368167104547648880945560147601214491933691147746507422236807309259199156627208603409561480101802078151017194932007907619232,32725151960299813806913869761172507513623318133846079364825922612800428167798869633683239284218095855851505662954353470096543931107728952904281570040379838560340603414014462638635343759619111883846994367622211673996878281266728677563383129094515307651666246334,1059817572042360692410356590916124966811393512187198024873160249476048366159921423390414707842843803710742859437761195264358992868153,46541905731263149506990647848184148750801436922998286941745862645314931276135743473129164392092188492557309988546971200062280541,13901137196376259685675154055973037060773837701009012548720202283377542666808621893888151415935045258983852066173916539518350988,12520006665756740388382391781761673333504498482567877034232194318,3131475757817284557529167027117526558741427302173187809337054237,3761802518224532490811107837907070857534448124479112826790455201,113791596935657179894199652797901,1014326647104665159541524024,1406579721631008122710063487,41471310100650
1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000361,747139684561205811962176337477180759676939623896024775177113390389776465423404655126125802659492550632380832738539686344088611205776444434522527629225994138091163487730585466023497180585707272976175870657742514219329762961893679060794258038742365105826623497052731423939,383493138405905540969583940087647928977538167531712653287849562082400893633737931962089026351833702435149109232849110681611853577628281367156665083720740268274717754978328405921133368159901508372550234506068311097753635600776816661468150958890241712895621624025214337129,1477114303481777272829764661495925894968115427411615038113040961382082645207377131051819751741357506106443839373110470649619279582751019,1184915116365429865288012015244586024683492013095224317032345177503248711505236299745482083310890126436266208618160330976045,3067626875020846692293235727291522489709741865982284544368814817342873221113877584586251965597295987960618523042746746388794,57625581252726713854127201976336661616154136499881667554162600,143407834572908584850718736358819851138797207462293026978382,81695322606641981036360201074612634723310374185908249313738,17355676071300407682680045872949,265380138542717832457748,670079797333557698175117,958517982536
10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013,3376839018477344419293144381889070025748830462645077648096910040551163400210887969792945667075794371539030182708521728976435784025231097898035204088876051346051580111136274012219482331016479101111438201212112581541106717464563881593912175085163115678582176170231223738559301325990,5098668099392651118172338262926796611894567555792929687855152609509417434583142110223795877379539582012990703274957228395828127298948992065921029415426196021276561030129656621599418713067139929496043537926209062906407244964050265108303512410282904931954980566783418384360873564172,1266999433023889353212041474265678570312322425737194631564630298721482928599053402668268465390633824869991590627664104870116598271695321962709,5508662355661120641906477558760363777355085237856283032807698578309820271047985944451004592825718131135661723173472019652692586590740625974,2850970766953010479024363345324004364682111594705102478482144065839415478037655326985729549235513819778803697664041319790535901775353242362,7764054772534468208823415011684329104146506554459190341813287204381271841,171791376156121270477512264215682633065653527395812303199641982467241,189041677567988551224246827134075163759339836635456117071271858874560,27485397673568151194302393246283326,7634026706634094808136454443001526,6132511985969581424007601252778729,203716213616760002
100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279,4749929190238967056732117263879400610620937181529688180945513268216167472048452459085443238310602866825828154526792020630078910529678664752303820099460131751690826319425463344988390080411348426192251630716984799637548003887939762519172047938787165790865714610460621743712827771788987985342,69404543923484659818721230549379158859124457775666935326012606734925290945981074564027907653053529542599753000147611345878115771368144581108801556906574970640483796297800333112579793595346745490349973112837216355599862820847057102145676073578402537825015068086322995336250929057040890321719,10348862586672358063664740084506407040862784759555917023634756749903239399738804806103870175283604543328970074681581275409781395788714445397087584,4497386875958529951162927055026675301853220910427565257937063685878626312507220708307770161072977037183188746873011869206761386634630083852514,1956680090936408776564336367834349735904653855195919943032197383503080555020981785508248387673081511911589200452897953496940815371653925628286,181738149458399629682982164813710060358398002474648816577595987817954151,211181037600632214420334692966802225375153471643847278986820322311,6320281594388283678755507841655590839441105526245346634151787044,134705824890088361252418872125689863,1014326647104665159541524024,1174765574566874519225255869,76841419161975
1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000331,55278010704434125455727442089937334588481862824309629343781071031130732084365411987592305801347304954533227913523278671115804695906766662328272459317398558065382711417848866444383093275269878692334775575133808002517795321718468964510827111761222257689092001867920988174006424795556948519291145157466,971200140771794253630112634035711615918717786530659517852240211957306396753349407713304515982497668615209932485986399728594772520072390893462777338247998420370687239181979803435967956898179931550295332720819187222553843563078454927014859279736218849893210472466201161983217538432634378535317405489693,6586086868510946663050679524135852556272633483218877651689970312779810308484284248795640223528435567576000987941013037997069764784071420234637999018471,5711761579675772350516614042217363184062935559796947612008558218748485164093495013766893102733436421099408253639800711024758396363520199692966611220,6638965668281522009750234113612593425829830500094245058047136393165828541679668655164878242403624009726448169490490586819350529539581302122174516390,209066909343479042548280515681172170576801536264568185839923402829857624871,144426347615932954397012813105139629697540608242537003698583345044,185798863199734893191853069326318350200116429439586356582045111691,1127624680120668146014047931651685,5335478275592664444622304637709,2266142234250668976204347346031,3387019546165934,354904342123,65263348973,849910
10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000733,6643474228050652157213869069036839708776051233959644790160406437809999961296017014679142768015877965737740330504746434799782495683804904975000661967171499249349245187421342361453420453960958608319124332932621571452559715643607355112278682645980134416675955291208062157389221878217612705844622153660440144539648,7444701999180655936472664862938757376392632755725967097048468299522008928297494714236786842423019872428846915360005636426715134735414535512168505773458654543171034737930493264144629360357484606756612593433425755409688865555279981198258281786582916802515826227875669683602169202228647824789107665467552907126883,118707146114823461656954409456947916847373207909609361677108834053835703638465824737760302499848234001587121556538207924501015561380883039539330632813463435,13760012183682719965617483692159025273679856125555214794608352630021154812568469547586223288624412849401527514351765477845784275993791531677481352970769,25891025606575415484851358003979436587523291302510569840970290802864680497339948096714753706912149229673037197616770453907993627688646225576533021043943,1237347607386063606691789980134888150516012797640996098956522891186155679121531,45444898938503886955482243157655418874652392571841719367398787762485681884,212107194795053980489642677664338557122856377164048713077129650310501556122,20728644972631235187948824890910299275,1063598567435753652337756811101752,880920696262164619436846438238642,46788807335442285,44403651753,23445325687,294594
