[72,0] 1
[71,2] 2215772617124924075224518063450148159705881402633992305920
[71,5] -2843064609062183638733167078744980181527557701367963967712
[71,8] 695409750126631424360332462570114216528593380648011614272
[71,11] -61353621356077373604767907490348854994543949505535214824
[71,14] 2594148432929848807420443338342207498244700225353812736
[71,17] -61718618878163449083213415291168682978500104714660000
[71,20] 915053619017181086395232584735531676022139237561280
[71,23] -9064756149280456521985385602784246057867809645240
[71,26] 63060142220363791481527653455387253322855261120
[71,29] -319524237249290004664113757816910985837666856
[71,32] 1211731822352919017821183414613730263990960
[71,35] -3509487367162336397792559860609160039182
[71,38] 7878046709472729678616167391450758432
[71,41] -13846915952528597897852890757501564
[71,44] 19173650198846301214082615922888
[71,47] -20962100865647627048769257705
[71,50] 18060264334477331612262592
[71,53] -12181490133873820508232
[71,56] 6351489637722616944
[71,59] -2506490784917494
[71,62] 723178452000
[71,65] -143811068
[71,68] 17608
[71,71] -1
[70,1] 89673458165128667363080788831248300777348310716199717027365378956824693733219502406315923378731943008115202969600
[70,4] 255918081033779462478169588625982742974870259083266987703300575811399741769194107522404492112372349642788235730560
[70,7] 77026433127716093561563893118094214496429229264940680510543203828492459340193478586898441793160325103266807143680
[70,10] 6173426057787676708599872572305845267306052695051364263960345040119271224630841962721577604599067624100636275088
[70,13] 187374568283766764518728542268524245314976455753994750064760653879798340032890693230680096428859021037116280832
[70,16] 2589089872732371626204595568578782134774579552677924231965744563624924904141841686662469567661662991241841440
[70,19] 18178682076362702294237730021269629260747096394660036748637145793373467774641985962591962204159991967256128
[70,22] 69540377861259360131592819165723307271888633983747462532585198239234366391345954863095636763572075041452
[70,25] 151571498479166321699045273477546045698769460392819517052490561728666047319334015391509348943901528064
[70,28] 193475101147287129739600313042832019132187930331306294287883172487528848841072497199345924167788416
[70,31] 146680932596184184974507937469811026276727650494419984871348103567113092796641255473584323495680
[70,34] 66220168011529225447037300030579852971959153557729906757519353393645146814072454386055722864
[70,37] 17653272738547920189178284045210913192672259969721846670492303161838807004384339794098176
[70,40] 2723577928954971077741167797342195361681897521438846168001457017275018492257602032992
[70,43] 235081828532972543373705072807546752533257271951729145171171003060102962262435520
[70,46] 10782175863350057343147596036293023401466454384113621016873241542644810134260
[70,49] 243625069788869401967433908482502625173963383512382650406604079790007296
[70,52] 2425938799139629543360627932095095963034010936534237463076174584224
[70,55] 9002376499908787304710353609673128136111110634676431959337792
[70,58] 9568335360782564531068405995205123851969553517824219076
[70,61] 1872969676693461007164507520906084607541165670400
[70,64] 29573885520278472249172970065990323573832
[70,67] 5677584152043637567120241416848
[70,70] 7494884873868835
[69,0] 609551985831620442673015263307733448082720582423966531926106129975525181158095863125267930493990708509364230163946204340075043326682645117816271732562808992840704000000
[69,3] -1981450900911880983523821864437440224741445742035556413648749988386114259508676407293317755999820840799003959442455869050351251255779785468139875393775482925099040024
[69,6] 2816769525351998108157127890148090023972195664368230922113963215081438257751958111229663633101294131254683731631982258363759094039550047198299599228858273657506000
[69,9] -2303983292671962378352446317574723345721611131520424558729668125258977357409374053207494238051714103754683482120808662876036227639185006662576802774001734497270
[69,12] 1201111153259605853521462848135080737167132262192181729775082358636714821047151814388348416441991527389489343962466659907583863437670361384071395746726399840
[69,15] -418014021089259098028117300927113232914091349101302965066779216283973075363959494738617666828330493688987692492325346965160516499055156882064998563631020
[69,18] 99019655720841630359169546076917454444704670694748902692179939106643876697113094707041197074966799871815104442116110131590248939708137253001081781224
[69,21] -16010208095268557176291732745592057755208480544707729380575715043014097227752287130274223139926253584047788956598444219013931677560621831657449239
[69,24] 1750284252898908090704272931746653198749211569256316095700691000694218953902166189806158483520350999027102622718495371101392927356347064167104
[69,27] -126815231274480298406433121141474445610194232727483830727664025405647023928767374387819395518132168719131255153608392086322180492477630072
[69,30] 5909045454386132860000406793873028727954979625585129112801181320592127999650701101328322546095626183624223601385939023202896691102224
[69,33] -170035271181077404968652690649870930000868181369101693747313326705876351172830560561528193456144736917338041461192941439819630526
[69,36] 2868439932902100477977841922975846355666449963308530243141615184624873268995088944650975058416628107259270210870390244576480
[69,39] -26575434785473275016131228628997590666996494033363866581206368428340224565533802157695616041920352683755293578284707324
[69,42] 124632328426111720355105042783712422842120595453605133593122825216243555147319505142292944778214704891654823599176
[69,45] -267002810267677137000330482498825693283560042037327141299797660033012339685389321808723305710684415308645395
[69,48] 229027063571472367014012336805617164918510494525850731802692408797827469825889367869181225772211654080
[69,51] -66058411532753027554571869037240297122985837753137101523578652088745582062795174018641922818200
[69,54] 5034509636614496723428436722568979782052893760476625347666434961094930292838852172651472
[69,57] -71356964497073853647839710283325033045766233659717742674622364973607616753044342
[69,60] 107830111508962605759463726111421914848256436323308280203350195899452640
[69,63] -6977483853140814109655461853343268038584511363709209366324124
[69,66] 1830886234596214883397574150375315749912047666184
[69,69] -22409065484100178847537350801747
[68,2] 7895456284963981993912117933950790878875306603403552855884587246072955604023252741388849800571016855673341116774346343251408250950239907599873735877787901771822538861672217317734764544000
[68,5] 403233178656019845709388220701601221725839416348363044852914744900722338943858012473234317366248864038356610805359543482203873260013428408028741227668110928836263386545078920373318926080
[68,8] 3758891305998151301236209743660303469190497256032556498130077518055107039945769405872140084575351637220437880217763667155321801214505168583064748394945151167178459219565703047284396608
[68,11] 11286618787329633264443525412480788353586003462948877810968826639003473344695844846409032394524782658486001931074501318792796308506725802915342887875476902283966905785441355086708032
[68,14] 13790247381604639506333283120299103954035215999859028805341110174908137925464552278427702972306541253470735599224591805599667234227083965170641152466470713257723144964569404776320
[68,17] 7714881917562172974039721810400975877180209799271642974124067832272082721449967980815703480484780383553103352017701879460232356755400646496818710962716879304320796331620847616
[68,20] 2103202909117142097534754102730504286439647778941436790763682155362848717066124864030804949878472529528120483973052314633143324931322011234126962696361211805886498044434104
[68,23] 287756541789971233228922685962157712845540143579313553857797176577793597260581177422517596340719651525671333034855651137282687133940034749838267586795673871525135798208
[68,26] 19894707620067923913976498110342019968709984061008221227685588098853063050295117504384074561319723311349885861940792519420645632433339120588954630352852605181233920
[68,29] 687413227336871753684812489979139816486378701940472200882397517646320885594954341340278220692976593783222481640971101032286792285684960280296252779450973259584
[68,32] 11552963875769346060131016517565974838100301394054539090061399238349209621822766102194445348848403027781472832554029037742097206701367727479966525029448504
[68,35] 90454102680790839077911707093196934878159968579725012990809948813950558023521544132541531362034832002572432474274031334728238779544494956110735031536
[68,38] 310510723068593627114500929807210619185168924104041060630777315914756247922337331578571595545190168374985354025343209597371537647169278210242144
[68,41] 430852911415275346829912707462696894854860328506168279819984666560926522925494744535646568007877331306242327371461557171065277948589926560
[68,44] 217079314530735189958813343145860823127888041032539239466582747474243895359237531054313367221638981519061951659339163751129888842362
[68,47] 34465924264089886517238922386000299282523573738187649616689101822741461517420433139508124783499410177109329052577522199996936
[68,50] 1425517132461209859611789113380056859195267745801992356430695530283879090325585001373406343540024317650833118788670208
[68,53] 11807000292476956555115640682591913826535325984564758557884272057255370733188743879349798613807096302314977344
[68,56] 13407438011780010075516502716849054206997747522847584727934785955691674568782356769908354800493057024
[68,59] 1166269257091180019017044445667332024412120064664498187873177203595293850520010960153891120
[68,62] 2785220329053182589681788675823374482321323618256887136142351152546463450242544
[68,65] 29938813191373905386493962050947654891020291774655079453782522304
[68,68] 34213571179021338979931871524020615147696160535
[67,1] -48914489446288568831307941439312038916579239243822195465910837786802348619649048984696059167518133843621344460671223069247986220758373972270932826768736375642783705926727186427512405027422912726245048320000
[67,4] 4796380227402444141953601636911757022490685612064662071895442303624562860742675323233445628596658899452211459617432701645784934411695692718823545330723149165173702518811356243502320177372357720933874790400
[67,7] -49530747603889627213165048077468641311393913787538318703891599733173514314055745093843308085624703080559807281939513877484159686858189025976267257246056523606694449567035002115116679654752784685834653440
[67,10] 152883281616821815930106517602030530797818213394599886462773680944272975719252241508666067623154926481034242830023994581263429263296129735507207456982594759714776460918284294809734928491094202990019840
[67,13] -207240920712530324860708907065340465363280610508793882675646765297096677030373232361133283552389690827489598454590944423367524105316779375060524377705325262342465413768464206633211020673352349209536
[67,16] 144062855935670005995592066014875643150925129392483886729670379569199819384415895110353299045008371829885297352784150039082223962037119560519298207408184119825947227830171409013696653944489455232
[67,19] -54141283319701395298860571676567316332945594216693166225225748841507112584738989625056404446309068620649528684888800410827415307789396799406456407553575816822776504790197355687342071793212240
[67,22] 10930909024611923851524221136150113405668318364738706976915978786247629577492213088074362193409083593980624498570004967937057797854075963936495448700067210122034347956162509588670062552128
[67,25] -1130051706090355840630588742014698474439394910143361206065263169971688136289858574939076410757252276435048086965356246229394424186683350068631087788953964992944100466658005507283597696
[67,28] 55519507211305009548573598838565774047831165814192800714619235358734387343146694127607216212174331728835246603258249062968916240452236485239652468605154056830798119942192634083584
[67,31] -1190333331545076479790428513074918107159172883841909303527614983364079271260433456672491145848284104980893595117106300223439689491689461074641432433311666497454798858411115040
[67,34] 10210941235077692579798477456684287286940907166188444275980142053418177020660414238321668898370327831618709931061539562695003029022510523768511924487324128806250137063424
[67,37] -32047306008304082187601739539265569104891896100146118261677073028023742243446314933500742617204593240253798679519392158394636852574252067903314527000010962353812000
[67,40] 33316744858504024164455000686646904704340374254730773115539866608115933465405962984234209270863135097351093715572245126421688494741437058459389969415401874880
[67,43] -10182203660928677165622257378657519673669629720183760937585267460729586718117030947189535461571193485411992603370232439236560679459161639484412598754712
[67,46] 786352537234986663918448762880539517210897867911778302899317571276362882846073908703871676558613244380311666526786730081185960547620500368362048
[67,49] -12571662175448310089379959095161432986590103701663224391185291762382722235419526857929513470878945311378179726065279509843285550402981744
[67,52] 31691654160009148846215614987316402333100433054429597868234314892660350776129310653456601188188088550794017821643666156957706016
[67,55] -8549965278390499998927624760492382314611928510934363650937492911898600766783059462989569541661736015342051688219401348
[67,58] 137617488375010881310386791814290088674184513073651610766779552906924996293309764875173094188053590531127296
[67,61] -51744526721455718343851084421736104454975680627406771992891002304636172834813550878074479905400
[67,64] 89707516355091175821872989280231118023778974547872830116292292881356911555837200
[67,67] -28438412247442623232747920406416691579896138258218828118306842
[66,0] 51682994341465693264337111911949600928648156335074250294864060499322223209544766537799574388165953767789593411836784670179763446130474395816381430680395527310563464250239486493699965534377032252873616161342979309568000000000
[66,3] -112002819577460297801662525031204806309532331333367909788980142230409829813804509482275556441071875631201019589302167417505348303605575824098958051161464748706535584015730585544531840988635514312771226865764129085440000000
[66,6] 99009890282985121651762215626853351460652926391200824453303487038119476032065967387126744039869993734506567857499834106580553499375509863260926615226318529106152702610731995397543964069379761780959028732621899842752276
[66,9] -46201632409393740671124382607200914038494055790658908528282449786718172997847926940293812469395964540003191952307168251884585159524982369693186642492577860009387869079128842496008693260661588089307149777846222086000
[66,12] 12359878430512464233122547294835597537934768366561068108281100653473906929080578508182184428681015981317359830583355232922583523903152527806936711929015440244054440172033678241287519647762419401580259993252882680
[66,15] -1983909993497786793805143419256476273086155706681019814481011081655151726021795971855431070559475346547491440508720222988281544887259406385141741984476310467298891870234420986510776614946598382188479736871920
[66,18] 234589394487420257881754211608856781056633367035337852033197915037986939559317776855855865227997665798142782981919754362210625622306359699229909411208932657897656020631248868544941617554761549606569477783
[66,21] -10967549168406364889210464076415516136295325155367510366386743845429197446156653225309387221157205978870472571947279041929358705601877562115789674307647453421679578099201381966914511895096119230029464
[66,24] -22572109517446028228506433722257181202228717128275771980997532665811046125439701711748803435912691219088021404333836802433638308799044833296707478706253183867039332377587458844047285359077458520416
[66,27] 5157032331398043354390414560396678342587410840708411865304070338461905531692968791504367137378076412987318002025665954706022422347330992005804672321953285157015196166934774138689780707049002112
[66,30] 1286032849752230566209353732984569417510910662072219915551917605302830633143943536976501054495569828601938558951141379918114577888297734305400875760153442406020480318061976924585205147894220
[66,33] 45859007651177454432627197321620099479103442752210895005375783810406233910589708869524912937246252442726410858828612771309096407663827627390699948565070087941277245539722398791173759312
[66,36] 379555075984534810546308216667397104395664913804449248326659313102012061817891003030528262707502872468052976046742041414842613687095431283705644416864897193100076517210674510611112
[66,39] 750214804764081851609427008481623572649607364456356110091060157698978541503461745348252549773758489377256039294308677953776883753179547650780735193965844754934093948358943472
[66,42] 329652635005871994862089300844071016976961267777657984844261880719122414394484282193598266452596545947896411822828153689999177833415315069354514774234779640907249708017
[66,45] 28276345486897572110330088619256058236604605546988180465100848483493892615901694299225241063786365032642480786725251933393338125495700769380841527296048012260872
[66,48] 392150909192994804595022250296830594404693109449245630319954044345236249823137900573729385184974901589879293060655564911221485969639025908033397899496640
[66,51] 674852416476676009295875206377249422734639052131045219004557571890223330644643403727670884089726909805196390063267411172088341149228433402958784
[66,54] 98800561002383820311220115375450085185080733351134798943567088848438032381761113708601340591156411603467026922544080294411994644290472
[66,57] 703779198012063543231783873109212820932443853300835238108801143222837082976051125949366213781589448039557508593229611160464
[66,60] 101946420647417359207166635821553594126532595671279837736297522243820381275978724200483036354149835222978010912
[66,63] 69015141113546535938412199020147835945234602865423528224157731339381459899225428633153223747296
[66,66] 12777809308320150108008590520622438874555916643796700021570230683741763288948
[65,2] -4693416270289747029800088451931307775477792481853254537750010019546332845948866745698804111407462819481270852587236218957258358392440646756447735077827061569909663333836933435712465658092004645193747832151695612148752125526016000000
[65,5] -16446127256530264961782622564561930437649533392381208198824536732540226832585694818799087736451411260232166112573958165557457684000189256549465720802660315304891948268334140664775357972854231270390475705741677655951695166365696000
[65,8] 44812086806077162080108744844992421522873563490288933350801478213309918409147611439632520849349111782781042693122574375204733379516605623123510305492062198243218882011574576844981801309539703866926964988860591801459573468007680
[65,11] -12719947161900078398361736125251743141240994609280209026582670827366312467625753384450475226973201862265606523101327806335580100611309797532965880478290717877722682138178774550716747373724844945758343202263135022451582891552
[65,14] -13292143274235011861635998798570241336837789884640322156333331454514939844965530879612024373004475321678141745839162114648824791104844772531695462225127448770879814764613942320912326354919830184760161758361587697090869120
[65,17] 5468189907454982069610533940799973507210164130737160164849225138877092542553526809984405536704914212407980684805690014600197099482670145397147017101022252802641815663725249198846882342664885442562770119734382292655120
[65,20] 145304911428551819307157465414706103785501427128731751401688740665577964741074723081015239499719223983488109038786060852875479129293533178819607031575703461724198393790649825151055414647022818775060042345731161600
[65,23] -104048784790624625434176712727827395837897517405836673594335754395290861937862401248838903706909933487641648172520663080256221526042574485701084311258152065832370659733147591432780935618831073854749023956212704
[65,26] -1634252616576850202323063349191353182632636302646217709051660525086321111402688640552045766065012005829569661998275484326793262713803864896550102883915370618829825090819167456308536881471873333920608266880
[65,29] -155493745371368998471921183522650440388140972113734380409085952318036055604879854130683831497959700680315676592041966170190043655482978005662374430199019034688795995424171863252709031113181985550604176
[65,32] 28767590724707930400485316121908328453103323131488584873192713968067164329504186856133835144090869386987544295349020163256641314196270580417775024789795260669984235614437598950659240962980647624384
[65,35] -1307983753377741473405001830116766340136018256260948804334287748351812501145320866848888449446124720398614494225515463057747809230430044737413034001425754792015783592736822519969286935480201304
