[20,0] 1
[19,1] -3091885374475784
[19,4] 209501825209584
[19,7] -1985270004430
[19,10] 6162655776
[19,13] -8101676
[19,16] 4712
[19,19] -1
[18,2] 1547059464258354979131665611036
[18,5] 25731135024023578675732530816
[18,8] 46363964545955477891846760
[18,11] 12889031719831741823696
[18,14] 406842344508887259
[18,17] 245264521152
[17,0] 794720003370771809323025500213738023874560000
[17,3] -691324353587740901628754131708250143858876
[17,6] 159826432858557645141941100631861563336
[17,9] -8884113571460303252848144385682879
[17,12] 64260086262008780694826759360
[17,15] -15773686701847655719456
[16,1] 86090328996056714927582012815778863649752915968000
[16,4] 222856213953808348782177970697291682635033793894
[16,7] 37254787298788551700741431343639114677535728
[16,10] 486819800200805783764789840245520517536
[16,13] 228556761131551812849664092666272
[16,16] 240290964405229858207202
[15,2] 1410995137833989854017546654503978023460086688120832000
[15,5] -1107927337010546754882582623434351978292228803343016
[15,8] 108342829486381334190525786077577959672649860016
[15,11] -354055542936437576429661252250323689639334
[15,14] 8176838872630370054137680687555760
[14,0] 736126059004298167617725833874006982356590699109941248000000
[14,3] -616896140563832981625085001377596380143289286287597568000
[14,6] 130675607790958515367227505076291045828445386791548930
[14,9] 15758972895291322813807909377020184774389540877576
[14,12] 12479283044590295850686569553938568874423480
[13,1] -98578090889647550442386441985030273750557854713834897408000000
[13,4] 37856224998679198740583213922863205101287932177887789056000
[13,7] 4146248237260855740325465458035368564711289736345512880
[13,10] 311429348864451314058190914855010578118515970991088
[13,13] -38662899231141119938248938291061319254586650
[12,2] 4306119677818234549746668400993485600277079420812046368768000000
[12,5] -679774376767470665303863409664605257189273245473850974208000
[12,8] 139608506173032885747088250471648498291890734134676564105
[12,11] 1205901797527364136018139279372597128101697646507056
[11,0] -855891373824131277999924218491939447670368650852072161280000000000
[11,3] -68764409767774984619867377556055959290179488329798734839808000000
[11,6] 7154285809608571076907646707155859693674446348655544410112000
[11,9] 606625995181798136985586476803980367421981400651491045820
[10,1] 75698056923103683755834802662644920336876810347917848084480000000000
[10,4] 384573900295345838164649502796461818009854664939220359970816000000
[10,7] -6637193027322701541244822009787792387927270035444111540224000
[10,10] 1037860106339494126879558032330410652698402514824218946020
[9,2] -1029659214019538779827553730025370320804081598175711997198336000000000
[9,5] -1189532789942326039960988399750591861771029584300743105445888000000
[9,8] -79885779225604870658236040389382795052612558716213375152128000
[8,0] 4966800676267052203103265355580743304785480055171066621853696000000000000
[8,3] 1513839443001887604040718870671257403292910883092202619142144000000000
[8,6] 3654899095361356235923535506105919054905063286712471857922048000000
[7,1] -16073377273692370476356219088186201832975223877248059736850432000000000000
[7,4] -11769944658538513867125994707919688145512200902886472483340288000000000
[7,7] -2090216633349509195085332086906561654528986182779137328939008000000
[6,2] 79454346867260756651554212331557982257036205601805886178721792000000000000
[6,5] -4859737040623870299926867983668808393119298305324239693021184000000000
[5,0] -29032393492809658592660308950281662196513701107834190854881280000000000000000
[5,3] -85223286791759399171765698375037306148096149638706770357518336000000000000
[4,1] 1811876693355216623974298459162649538659967715188812785123328000000000000000
[4,4] 156187174909635283989066211984152509078357691782163904736526336000000000000
[3,2] -44552437718026130919961006025437725318169476913849127323828224000000000000000
[2,0] 59183470775890623102362273565816658249475908317552333929054208000000000000000000
[1,1] -34264114659726150217157105748630696881275525868056614379978752000000000000000000
